ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_id_changed
1779848402.598354,34,325,1.2314,6250
1779848403.1367002,36,331,1.2539,6852
1779848403.6810644,34,327,1.2150,6250
1779848404.2200398,36,327,1.2206,6852
1779848404.7648478,34,330,1.2429,6250
1779848405.3072171,36,327,1.2200,6852
1779848405.848743,34,329,1.2326,6250
1779848406.3812103,36,328,1.2227,6852
1779848406.9193697,34,330,1.2817,6250
1779848407.463101,36,342,1.3417,6852
1779848408.0056794,34,326,1.2147,6250
1779848408.5435493,36,329,1.2559,6852
1779848409.0866508,34,329,1.2221,6250
1779848409.6297102,36,328,1.2266,6852
1779848410.174686,34,333,1.2847,6250
1779848410.7186234,36,327,1.2204,6852
1779848411.2598853,35,331,1.2359,6852
1779848411.8051915,35,331,1.2556,6250
1779848412.346411,36,331,1.2063,6852
1779848412.8905458,34,415,1.3856,6250
1779848413.4337997,36,466,1.5917,6852
1779848413.9751928,34,328,1.2284,6250
1779848414.5149112,36,329,1.2173,6852
1779848415.059401,34,328,1.2507,6250
1779848415.6028051,36,327,1.2202,6852
1779848416.1439543,34,328,1.2216,6250
1779848416.679817,36,328,1.2403,6852
1779848417.2219274,34,326,1.2004,6250
1779848417.7635887,36,333,1.2361,6852
1779848418.306409,34,334,1.2625,6250
1779848418.8438604,36,325,1.2185,6852
1779848419.3839545,34,327,1.2197,6250
1779848419.9269385,36,344,1.3086,6852
1779848420.4702535,36,335,1.2214,6852
1779848421.0156002,34,322,1.2500,6250
1779848421.5566232,36,328,1.2355,6852
1779848422.0982573,34,328,1.2193,6250
1779848422.6391335,36,332,1.2660,6852
1779848423.175574,34,327,1.2146,6250
1779848423.7200096,36,348,1.2368,6852
1779848424.2576942,34,353,1.2613,6250
1779848424.7819748,36,328,1.2225,6852
1779848425.3012545,34,326,1.2186,6250
1779848425.8410165,36,330,1.2558,6852
1779848426.3817463,34,327,1.2197,6250
1779848426.9245808,36,325,1.2045,6852
1779848427.4698048,34,329,1.2474,6250
1779848428.011463,36,328,1.2242,6852
1779848428.5493588,34,325,1.2158,6250
1779848429.0922198,36,332,1.2635,6852
1779848429.629289,34,326,1.2189,6250
1779848430.171018,36,328,1.2284,6852
1779848430.7127023,35,333,1.2918,6852
1779848431.250018,35,328,1.2213,6250
1779848431.7860854,35,347,1.3619,6852
1779848432.3189723,35,330,1.2517,6250
1779848432.8613956,36,326,1.1866,6852
1779848433.3910592,34,328,1.2300,6250
1779848433.9259615,36,325,1.1983,6852
1779848434.4650972,34,332,1.2890,6250
1779848435.0089905,36,328,1.2218,6852
1779848435.5509,34,325,1.2119,6250
1779848436.0959692,36,330,1.2608,6852
1779848436.625786,34,328,1.2289,6250
1779848437.1613219,36,419,1.4047,6852
1779848437.6794374,34,467,1.5925,6250
1779848438.209328,36,325,1.2038,6852
1779848438.740824,34,323,1.2140,6250
1779848439.273878,36,329,1.2424,6852
1779848439.7986197,34,325,1.1915,6250
1779848440.341605,36,326,1.2168,6852
1779848440.8861527,34,326,1.2437,6250
1779848441.4210577,36,327,1.2241,6852
1779848441.9544888,34,328,1.2281,6250
1779848442.4927015,36,332,1.2723,6852
1779848443.0312622,34,329,1.2239,6250
1779848443.5707574,36,325,1.2200,6852
1779848444.095587,34,332,1.2871,6250
1779848444.630925,36,326,1.2174,6852
1779848445.1705909,34,329,1.2245,6250
1779848445.7068124,36,326,1.2134,6852
1779848446.2429972,34,336,1.2721,6250
1779848446.7930043,36,325,1.2173,6852
1779848447.3331635,34,329,1.2204,6250
